Cadmium mättad 1s, 2 average
Integration time [ms]: 1000,000
Averaging Nr. [scans]: 2
Smoothing Nr. [pixels]: 0
Data measured with spectrometer [name]: 1804349U2
Wave   ;Sample   ;Dark     ;Reference;Scope
[nm]   ;[counts] ;[counts] ;[counts] 
325,888;63146,500;  781,500;    0,000
325,906;63229,500;    6,500;    0,000
325,924;63146,500; -258,000;    0,000
325,942;63229,500;  -55,000;    0,000
325,961;63146,500; -145,000;    0,000
325,979;63229,500; -119,500;    0,000
325,997;63146,500; -132,000;    0,000
326,015;63229,500;  111,000;    0,000
326,034;63146,500; -257,000;    0,000
326,052;63229,500; -470,000;    0,000
326,070;63146,500; -103,000;    0,000
326,088;63229,500; -343,500;    0,000
326,107;63146,500;  706,500;    0,000
326,125;63229,500;   90,500;    0,000
326,143;63146,500;   64,000;    0,000
326,161;63229,500;  241,500;    0,000
326,179;63146,500; -362,000;    0,000
326,198;63229,500; -356,000;    0,000
326,216;63146,500;  102,000;    0,000
326,234;63229,500;  216,500;    0,000
326,252;63146,500; -404,500;    0,000
326,271;63229,500;    1,000;    0,000
326,289;63146,500;  -28,000;    0,000
326,307;63229,500;  313,000;    0,000
326,325;63146,500;  147,000;    0,000
326,343;63229,500; -258,500;    0,000
326,362;63146,500;  232,500;    0,000
326,380;63229,500;   58,500;    0,000
326,398;63146,500; -115,000;    0,000
326,416;63229,500;  -62,000;    0,000
326,434;63146,500; -130,500;    0,000
326,453;63229,500;  690,000;    0,000
326,471;63146,500; -120,000;    0,000
326,489;63229,500;  -66,500;    0,000
326,507;63146,500; -143,500;    0,000
326,525;63229,500;  355,500;    0,000
326,544;63146,500; -102,500;    0,000
326,562;63229,500; -120,000;    0,000
326,580;63146,500;   24,500;    0,000
326,598;63229,500;  388,000;    0,000
326,616;63146,500; -266,500;    0,000
326,634;63229,500;  -39,500;    0,000
326,653;63146,500; -174,500;    0,000
326,671;63229,500;  269,000;    0,000
326,689;63146,500;  -30,500;    0,000
326,707;63229,500; -396,500;    0,000
326,725;63146,500;  -94,000;    0,000
326,743;63229,500; -545,500;    0,000
326,762;63146,500;   14,500;    0,000
326,780;63229,500; -145,500;    0,000
326,798;63146,500; -117,500;    0,000
326,816;63229,500;  119,500;    0,000
326,834;63146,500; -345,000;    0,000
326,852;63229,500;   95,000;    0,000
326,870;63146,500;  -98,000;    0,000
326,889;63229,500;  -95,000;    0,000
326,907;63146,500;  -20,500;    0,000
326,925;63229,500;  -56,500;    0,000
326,943;63146,500; -471,000;    0,000
326,961;63229,500;  181,500;    0,000
326,979;63146,500;  -89,000;    0,000
326,997;63229,500; -125,500;    0,000
327,015;63146,500;  146,500;    0,000
327,034;63229,500; -258,000;    0,000
327,052;63146,500;  396,500;    0,000
327,070;63229,500;   32,500;    0,000
327,088;63146,500; -228,000;    0,000
327,106;63229,500;    3,000;    0,000
327,124;63146,500; -203,000;    0,000
327,142;63229,500;    2,000;    0,000
327,160;63146,500;  -59,000;    0,000
327,178;63229,500;  211,500;    0,000
327,196;63146,500;  351,000;    0,000
327,215;63229,500; -123,000;    0,000
327,233;63146,500; -158,500;    0,000
327,251;63229,500; -253,500;    0,000
327,269;63146,500;   60,500;    0,000
327,287;63229,500;  114,000;    0,000
327,305;63146,500; -478,500;    0,000
327,323;63229,500; -139,500;    0,000
327,341;63146,500;   70,000;    0,000
327,359;63229,500;   42,000;    0,000
327,377;63146,500; -131,500;    0,000
327,395;63229,500;   74,500;    0,000
327,413;63146,500;  336,000;    0,000
327,431;63229,500; -135,000;    0,000
327,450;63146,500;   -3,000;    0,000
327,468;63229,500; -341,000;    0,000
327,486;63146,500;  160,000;    0,000
327,504;63229,500; -233,500;    0,000
327,522;63146,500;    2,500;    0,000
327,540;63229,500;   22,000;    0,000
327,558;63146,500; -252,000;    0,000
327,576;48656,000;  111,500;    0,000
327,594;63146,500; -333,000;    0,000
327,612; 4420,500; -128,000;    0,000
327,630;28176,500;  419,000;    0,000
327,648; 4552,500;  -25,500;    0,000
327,666; 4210,000; -158,500;    0,000
327,684; 4082,500;  -13,500;    0,000
327,702; 4358,000;  173,000;    0,000
327,720; 3552,000; -401,000;    0,000
327,738; 3466,000; -326,000;    0,000
327,756; 3636,500;    7,500;    0,000
327,774; 3762,000;  183,000;    0,000
327,792; 3320,500; -259,500;    0,000
327,810; 3368,000; -184,000;    0,000
327,828; 3359,500; -248,500;    0,000
