Na omättad 1.5ms averaging: 100
Integration time [ms]:   1,500
Averaging Nr. [scans]: 100
Smoothing Nr. [pixels]: 0
Data measured with spectrometer [name]: 1804350U2
Wave   ;Sample   ;Dark     ;Reference;Scope
[nm]   ;[counts] ;[counts] ;[counts] 
316,758;    0,208;    0,506;    0,000
316,926;   -1,155;   -8,880;    0,000
317,094;   -6,808;   -3,110;    0,000
317,261;   -1,631;   -7,534;    0,000
317,429;    2,313;   -1,588;    0,000
317,597;   -6,437;  -13,415;    0,000
317,765;    2,815;   -3,846;    0,000
317,933;   -3,226;   -2,047;    0,000
318,100;   -9,406;   -3,899;    0,000
318,268;   -2,142;   -5,964;    0,000
318,436;    5,068;    1,112;    0,000
318,604;   -1,734;   -1,802;    0,000
318,771;   -6,352;   -6,797;    0,000
318,939;    3,996;   -5,982;    0,000
319,107;   -3,123;    2,928;    0,000
319,275;    1,410;   -2,556;    0,000
319,442;   -6,044;   -5,475;    0,000
319,610;   -1,594;   -0,240;    0,000
319,778;   -1,791;    1,194;    0,000
319,945;   -2,341;    0,451;    0,000
320,113;   -0,539;   -0,452;    0,000
320,281;   -1,296;   -6,290;    0,000
320,448;   -6,428;    2,427;    0,000
320,616;    2,346;   -9,042;    0,000
320,784;   -0,302;    6,213;    0,000
320,951;   -1,209;  -10,028;    0,000
321,119;   -3,361;    0,605;    0,000
321,287;    4,056;   -4,179;    0,000
321,454;    1,680;    0,309;    0,000
321,622;    4,627;   -0,311;    0,000
321,790;    0,383;   -2,243;    0,000
321,957;    9,448;   -4,352;    0,000
322,125;    1,687;    0,428;    0,000
322,292;    0,085;   -1,823;    0,000
322,460;    4,541;    2,085;    0,000
322,628;   -1,216;   -5,128;    0,000
322,795;   -6,424;   -4,894;    0,000
322,963;    2,841;   -6,298;    0,000
323,130;    4,707;   -2,258;    0,000
323,298;   -0,620;    2,724;    0,000
323,466;   -7,411;    3,453;    0,000
323,633;    0,901;   -7,640;    0,000
323,801;   -2,989;    3,803;    0,000
323,968;    2,782;    3,117;    0,000
324,136;   -1,000;   -2,399;    0,000
324,303;   -6,206;   -3,178;    0,000
324,471;    2,481;   -1,339;    0,000
324,638;    7,587;   -3,001;    0,000
324,806;    1,861;    3,560;    0,000
324,973;   -4,467;   -0,042;    0,000
325,141;    6,469;   -5,395;    0,000
325,308;    0,456;   -4,934;    0,000
325,476;    2,864;   -1,793;    0,000
325,643;    0,188;   -2,826;    0,000
325,811;    0,826;    2,507;    0,000
325,978;    1,644;   -7,768;    0,000
326,146;   -0,578;   -4,153;    0,000
326,313;    4,255;    5,341;    0,000
326,481;   -0,715;    7,386;    0,000
326,648;    4,721;   -5,092;    0,000
326,816;    1,748;    1,147;    0,000
326,983;   -2,856;   -1,178;    0,000
327,151;    0,796;   -3,622;    0,000
327,318;   -3,728;   -2,534;    0,000
327,486;    1,026;   -1,372;    0,000
327,653;   -4,489;   -5,056;    0,000
327,820;   -5,604;   -1,920;    0,000
327,988;   -2,276;   -3,284;    0,000
328,155;   -1,317;    1,568;    0,000
328,323;    1,998;    0,955;    0,000
328,490;   -1,525;    3,273;    0,000
328,657;    1,955;    1,031;    0,000
328,825;    3,483;   -3,438;    0,000
328,992;   -6,122;   -3,445;    0,000
329,159;   -8,882;   -6,240;    0,000
329,327;    3,367;    0,065;    0,000
329,494;   -3,910;    0,409;    0,000
329,662;    1,054;   -9,451;    0,000
329,829;    1,667;    3,413;    0,000
329,996;   11,242;   -5,361;    0,000
330,164;   22,721;    5,703;    0,000
330,331;   34,160;   -2,446;    0,000
330,498;   14,078;    2,435;    0,000
330,666;   -0,413;   -1,877;    0,000
330,833;    8,827;   -4,997;    0,000
331,000;   -0,152;   -5,612;    0,000
331,167;   -0,927;   -0,021;    0,000
331,335;   -7,208;   -6,771;    0,000
331,502;   -5,752;   -0,097;    0,000
331,669;   -5,471;   -0,280;    0,000
331,837;   -3,178;   -1,764;    0,000
332,004;    2,387;    0,929;    0,000
332,171;    3,118;   -1,108;    0,000
332,338;    2,940;   -1,205;    0,000
332,506;    1,397;    1,368;    0,000
332,673;   -3,944;   -8,202;    0,000
332,840;    1,236;   -6,977;    0,000
333,007;    4,545;   -5,285;    0,000
333,175;    2,996;    2,626;    0,000
333,342;    1,456;   -9,043;    0,000
333,509;   -1,636;   -3,120;    0,000
333,676;   -3,271;   -0,845;    0,000
333,843;   -3,133;    3,732;    0,000
334,011;    3,224;   -1,923;    0,000
334,178;   -4,517;    0,653;    0,000
334,345;   -0,688;   -3,964;    0,000
334,512;   -1,528;   -4,100;    0,000
334,679;   -2,927;  -13,119;    0,000
334,847;    3,848;    3,817;    0,000
335,014;    1,470;   -6,335;    0,000
335,181;   -2,051;    1,987;    0,000
335,348;    3,681;   -4,810;    0,000
335,515;   -1,764;   -5,898;    0,000
335,682;    4,650;   -4,385;    0,000
335,849;   -1,504;    2,705;    0,000
336,017;    1,992;   -4,748;    0,000
336,184;    0,331;   -3,394;    0,000
336,351;    2,188;   -3,658;    0,000
336,518;   -4,239;   -4,064;    0,000
336,685;   -0,941;   -1,819;    0,000
336,852;    1,754;   -0,291;    0,000
337,019;    9,722;   -0,421;    0,000
337,186;   -5,724;    3,261;    0,000
337,353;   -3,221;   -6,463;    0,000
337,520;    2,115;    3,395;    0,000
337,687;    0,870;   -3,205;    0,000
337,854;   -1,709;    3,294;    0,000
338,022;   -4,943;   -6,458;    0,000
338,189;    6,584;   -2,328;    0,000
338,356;    0,015;   -6,291;    0,000
338,523;   -0,054;    3,320;    0,000
338,690;   -1,866;    1,527;    0,000
338,857;   -0,984;    3,284;    0,000
339,024;   -2,535;   -3,224;    0,000
339,191;   -0,804;   -3,765;    0,000
339,358;    2,393;   -4,360;    0,000
339,525;   -7,739;    2,449;    0,000
339,692;    2,964;   -6,656;    0,000
339,859;    0,299;    0,774;    0,000
340,026;   -0,003;   -4,563;    0,000
340,193;    7,328;   -8,769;    0,000
340,360;    2,166;   -3,636;    0,000
340,527;    6,651;    2,329;    0,000
340,694;   -3,865;   -1,103;    0,000
340,861;   -1,530;   -2,821;    0,000
341,027;   -4,814;   -2,165;    0,000
341,194;    2,437;   -3,634;    0,000
341,361;   -1,704;   -7,365;    0,000
341,528;    1,688;    1,350;    0,000
341,695;   -4,232;  -10,818;    0,000
341,862;   -2,569;    0,165;    0,000
342,029;    3,321;   -8,554;    0,000
342,196;    3,328;   -1,893;    0,000
342,363;    0,289;    1,713;    0,000
342,530;    0,366;   -2,602;    0,000
342,697;    4,673;   -6,182;    0,000
342,863;   -1,084;    2,112;    0,000
343,030;   -1,384;   -5,615;    0,000
343,197;    1,956;    1,720;    0,000
343,364;   -3,381;    4,209;    0,000
