VäteMätning1
Integration time [ms]: 150,000
Averaging Nr. [scans]: 10
Smoothing Nr. [pixels]: 0
Data measured with spectrometer [name]: 1804350U2
Wave   ;Sample   ;Dark     ;Reference;Scope
[nm]   ;[counts] ;[counts] ;[counts] 
346,033;   42,230;   15,512;    0,000
346,200;  -58,388;  -90,722;    0,000
346,366;   32,998;   20,013;    0,000
346,533;  -45,618;  -83,373;    0,000
346,700;   25,296;   -0,247;    0,000
346,867;   15,123;  -21,495;    0,000
347,033;   30,607;   36,359;    0,000
347,200;   94,742;   62,299;    0,000
347,367;   64,707;   35,459;    0,000
347,534;  115,901;   62,112;    0,000
347,700;   33,911;   44,318;    0,000
347,867;    8,283;  -41,083;    0,000
348,034;   46,331;   17,972;    0,000
348,200;   29,108;  -14,421;    0,000
348,367;   44,375;   32,668;    0,000
348,534;   55,148;   20,967;    0,000
348,700;   38,037;  -11,090;    0,000
348,867;   18,357;  -11,066;    0,000
349,034;   -3,703;  -12,417;    0,000
349,200;   31,479;  -15,873;    0,000
349,367;    8,249;    5,606;    0,000
349,534;  -42,200; -104,509;    0,000
349,700;  127,560;  118,864;    0,000
349,867;  159,419;   95,746;    0,000
350,033;   63,337;   23,240;    0,000
350,200;  -28,584;  -42,414;    0,000
350,367;   -2,770;  -18,258;    0,000
350,533;   47,923;   16,905;    0,000
350,700;   38,056;    2,695;    0,000
350,866;   46,442;   22,299;    0,000
351,033;  -52,958;  -63,692;    0,000
351,200;   27,282;    5,787;    0,000
351,366;   93,520;   63,085;    0,000
351,533;   59,734;   41,962;    0,000
351,699;   55,798;   45,643;    0,000
351,866;   58,451;   30,336;    0,000
352,032;   24,759;   19,164;    0,000
352,199;  -19,574;  -35,117;    0,000
352,365;  -57,903;  -66,808;    0,000
352,532;  -31,329;  -67,209;    0,000
352,698;  -50,534;  -37,568;    0,000
352,865;  -40,814;  -50,414;    0,000
353,031;  -28,326;  -31,410;    0,000
353,198;   60,079;    1,788;    0,000
353,364;  -81,466; -103,089;    0,000
353,531;   12,582;  -19,313;    0,000
353,697;  -10,667;  -32,919;    0,000
353,864;   12,216;  -31,993;    0,000
