Cadmium 200ms, 2 average
Integration time [ms]: 200,000
Averaging Nr. [scans]: 2
Smoothing Nr. [pixels]: 0
Data measured with spectrometer [name]: 1804349U2
Wave   ;Sample   ;Dark     ;Reference;Scope
[nm]   ;[counts] ;[counts] ;[counts] 
323,586;   79,000;    1,287;    0,000
323,604;  120,500;    2,977;    0,000
323,623;  119,000;    2,333;    0,000
323,642;  105,500;    4,647;    0,000
323,660;   34,500;   -5,537;    0,000
323,679;   -7,000;    2,080;    0,000
323,697;  123,500;   -3,717;    0,000
323,716;  -17,000;   -1,803;    0,000
323,734;  244,000;    4,403;    0,000
323,753;  198,500;   -2,057;    0,000
323,771;  209,000;    4,083;    0,000
323,790;  109,000;    2,697;    0,000
323,808;  122,000;   -3,890;    0,000
323,827;   19,500;   -2,790;    0,000
323,846;  184,500;    3,053;    0,000
323,864;   51,000;   -1,107;    0,000
323,883;  172,000;    2,200;    0,000
323,901;  114,500;    2,253;    0,000
323,920;  293,000;   -2,680;    0,000
323,938;  105,500;    1,230;    0,000
323,957;  -15,000;   -1,933;    0,000
323,975;  233,500;    4,963;    0,000
323,994;   54,500;   -0,017;    0,000
324,012;  103,000;    1,357;    0,000
324,031;   97,000;    2,467;    0,000
324,049;   81,000;   -5,337;    0,000
324,068;  152,000;    1,333;    0,000
324,086;  141,500;    0,483;    0,000
324,105;  160,000;   -2,503;    0,000
324,123;  127,000;    0,530;    0,000
324,142;  235,000;    5,170;    0,000
324,160;   16,500;   -0,643;    0,000
324,179;  148,000;   -0,947;    0,000
324,197;  152,500;    2,390;    0,000
324,216;  237,500;    1,147;    0,000
324,234;  158,000;   -0,897;    0,000
324,253;   21,500;    0,377;    0,000
324,271;   28,500;   -2,760;    0,000
324,290;  117,500;    2,963;    0,000
324,308;  143,500;   -0,697;    0,000
324,326;  244,000;    4,920;    0,000
324,345;   69,000;   -6,333;    0,000
324,363;  180,500;   -0,993;    0,000
324,382;  141,000;   -1,447;    0,000
324,400;  309,000;    0,440;    0,000
324,419;  163,500;    0,007;    0,000
324,437;  207,500;   -2,283;    0,000
324,456;  147,000;    1,837;    0,000
324,474;  133,000;   -2,357;    0,000
324,493;  203,000;   -1,447;    0,000
324,511;  377,000;    3,427;    0,000
324,529;  259,500;   -1,740;    0,000
324,548;  236,500;    0,853;    0,000
324,566;  385,000;    2,763;    0,000
324,585;  396,000;    4,577;    0,000
324,603;  272,000;   -2,550;    0,000
324,622;  192,000;   -1,390;    0,000
324,640;  176,500;   -2,667;    0,000
324,658;  167,000;   -3,140;    0,000
324,677;  307,500;    1,403;    0,000
324,695;  331,500;    0,927;    0,000
324,714;  289,500;    1,270;    0,000
324,732;  440,500;    0,180;    0,000
324,751;  216,000;   -2,173;    0,000
324,769;  428,000;   -0,070;    0,000
324,787;  328,500;   -1,043;    0,000
324,806;  485,000;    0,627;    0,000
324,824;  431,500;   -0,710;    0,000
324,843;  462,500;    0,070;    0,000
