Cadmium omättad 5,5ms, 300 average
Integration time [ms]:   5,500
Averaging Nr. [scans]: 300
Smoothing Nr. [pixels]: 0
Data measured with spectrometer [name]: 1804349U2
Wave   ;Sample   ;Dark     ;Reference;Scope
[nm]   ;[counts] ;[counts] ;[counts] 
325,942; 1730,110;   -4,767;    0,000
325,961; 3113,433;   -0,803;    0,000
325,979; 6386,283;    2,727;    0,000
325,997;11220,533;   -3,617;    0,000
326,015;16762,780;    0,443;    0,000
326,034;22886,760;   -5,083;    0,000
326,052;27345,703;   -3,187;    0,000
326,070;30115,280;    0,473;    0,000
326,088;38610,790;   -0,277;    0,000
326,107;55645,623;    4,107;    0,000
326,125;64687,513;   -2,420;    0,000
326,143;64633,087;   -1,210;    0,000
326,161;55960,337;    0,110;    0,000
326,179;27840,050;   -1,410;    0,000
326,198; 7548,410;    1,233;    0,000
326,216; 2768,697;    0,530;    0,000
326,234; 1664,923;    1,273;    0,000
326,252; 1271,410;   -0,560;    0,000
326,271;  949,787;    2,413;    0,000
326,289;  738,150;   -0,640;    0,000
326,307;  601,407;    1,613;    0,000
326,325;  515,600;   -0,083;    0,000
326,343;  424,987;    2,943;    0,000
326,362;  378,510;   -3,520;    0,000
326,380;  334,313;    0,007;    0,000
326,398;  286,400;   -3,520;    0,000
326,416;  226,157;    2,300;    0,000
326,434;  202,327;    3,413;    0,000
326,453;  179,853;    5,843;    0,000
326,471;  160,850;    2,547;    0,000
326,489;  138,513;    1,280;    0,000
326,507;  123,243;   -0,143;    0,000
326,525;  118,177;    2,607;    0,000
326,544;  107,573;   -1,063;    0,000
326,562;  111,283;    2,490;    0,000
326,580;  106,547;   -3,893;    0,000
326,598;  107,060;    0,517;    0,000
326,616;  101,343;   -5,423;    0,000
326,634;   96,530;    1,523;    0,000
326,653;   95,810;   -2,937;    0,000
326,671;   90,920;    0,463;    0,000
326,689;   83,383;    0,143;    0,000
326,707;   79,493;   -1,000;    0,000
326,725;   82,917;    1,807;    0,000
326,743;   92,300;   -3,083;    0,000
326,762;   89,467;   -1,283;    0,000
326,780;   86,463;    1,403;    0,000
326,798;   77,397;    0,500;    0,000
326,816;   66,017;   -5,693;    0,000
326,834;   66,210;   -3,803;    0,000
326,852;   74,037;   -3,710;    0,000
326,870;   72,290;    1,037;    0,000
326,889;   64,237;    1,687;    0,000
326,907;   63,680;   -2,603;    0,000
326,925;   73,863;    0,113;    0,000
326,943;   79,610;   -2,653;    0,000
326,961;   79,790;   -2,147;    0,000
326,979;   91,633;   -1,443;    0,000
326,997;  106,743;   -5,200;    0,000
327,015;   95,637;   -2,783;    0,000
327,034;   76,447;   -2,337;    0,000
327,052;   68,167;    0,090;    0,000
327,070;   45,580;    1,787;    0,000
327,088;   53,503;   -3,583;    0,000
327,106;   45,853;    0,977;    0,000
327,124;   46,733;    1,707;    0,000
327,142;   50,233;    0,607;    0,000
327,160;   43,763;   -1,093;    0,000
327,178;   40,283;   -0,663;    0,000
327,196;   42,820;   -2,767;    0,000
327,215;   36,340;    2,057;    0,000
327,233;   40,163;   -3,577;    0,000
327,251;   34,777;   -5,817;    0,000
327,269;   38,650;    1,140;    0,000
327,287;   38,530;    1,770;    0,000
327,305;   33,240;   -1,023;    0,000
327,323;   35,050;    0,303;    0,000
327,341;   30,790;    0,223;    0,000
327,359;   34,820;    1,497;    0,000
327,377;   33,300;    1,827;    0,000
327,395;   33,617;    0,053;    0,000
327,413;   40,517;    1,753;    0,000
327,431;   33,490;   -1,053;    0,000
327,450;   30,720;   -1,340;    0,000
327,468;   30,900;   -3,717;    0,000
327,486;   31,633;   -2,897;    0,000
327,504;   25,657;    1,287;    0,000
327,522;   29,637;   -2,110;    0,000
327,540;   28,353;   -4,497;    0,000
327,558;   31,573;   -1,240;    0,000
327,576;   27,167;   -1,583;    0,000
327,594;   26,143;   -3,843;    0,000
327,612;   22,327;   -3,150;    0,000
327,630;   33,903;   -2,417;    0,000
327,648;   30,513;    4,037;    0,000
327,666;   24,720;   -4,127;    0,000
327,684;   21,637;    3,433;    0,000
327,702;   25,507;    1,557;    0,000
327,720;   19,417;   -4,997;    0,000
327,738;   19,483;   -1,970;    0,000
327,756;   22,230;   -2,113;    0,000
327,774;   21,947;   -0,127;    0,000
327,792;   27,630;    1,250;    0,000
327,810;   21,060;   -1,267;    0,000
327,828;   20,100;    0,393;    0,000
327,846;   18,113;    1,457;    0,000
327,864;   20,653;    1,830;    0,000
327,882;   19,300;   -1,847;    0,000
327,900;   17,460;   -0,647;    0,000
327,918;   18,107;    1,063;    0,000
327,936;   19,697;    1,113;    0,000
327,954;   22,973;   -0,230;    0,000
327,972;   17,000;    0,233;    0,000
327,990;   20,267;    0,277;    0,000
328,008;   12,817;   -1,963;    0,000
328,026;   14,167;   -0,957;    0,000
328,044;   13,187;   -1,833;    0,000
328,062;   15,283;   -2,727;    0,000
328,080;   15,590;    1,210;    0,000
328,098;   14,770;   -2,077;    0,000
328,116;   13,127;    0,323;    0,000
328,134;   13,223;   -3,300;    0,000
328,152;    9,647;   -0,037;    0,000
328,170;   17,640;    2,713;    0,000
328,188;    9,377;    0,693;    0,000
328,206;   16,353;    0,797;    0,000
328,224;   13,903;    0,180;    0,000
328,242;   13,067;   -6,110;    0,000
328,260;   13,463;    0,410;    0,000
328,278;   16,803;    0,263;    0,000
328,296;   12,203;    0,450;    0,000
328,314;   15,530;    0,950;    0,000
328,332;    9,973;   -0,167;    0,000
328,349;    9,357;   -2,507;    0,000
328,367;   14,337;   -2,063;    0,000
328,385;   12,540;   -4,680;    0,000
328,403;   29,733;   16,167;    0,000
328,421;   11,397;   -2,700;    0,000
328,439;    4,663;   -3,610;    0,000
328,457;   12,743;   -3,120;    0,000
328,475;    7,960;   -5,193;    0,000
328,493;   16,800;    2,020;    0,000
328,511;   11,600;    0,557;    0,000
328,529;   12,830;    1,687;    0,000
328,547;   11,220;   -3,767;    0,000
328,565;   11,890;   -4,893;    0,000
328,582;    6,443;   -0,893;    0,000
328,600;   15,130;   -2,277;    0,000
328,618;    4,127;   -1,447;    0,000
328,636;    7,787;   -2,873;    0,000
328,654;    7,560;    6,753;    0,000
328,672;    2,270;   -3,853;    0,000
328,690;    9,327;    2,287;    0,000
328,708;    7,437;   -4,970;    0,000
328,726;    2,460;   -5,077;    0,000
328,744;    7,130;    0,713;    0,000
328,761;    6,977;   -0,307;    0,000
328,779;   11,983;   -0,677;    0,000
328,797;    4,993;    0,993;    0,000
328,815;   10,670;   -2,827;    0,000
328,833;    4,420;   -0,923;    0,000
328,851;    4,060;    1,217;    0,000
328,869;    1,700;   -4,580;    0,000
328,887;    7,573;    1,513;    0,000
328,904;    6,253;   -0,403;    0,000
328,922;    6,567;   -2,277;    0,000
328,940;    4,043;    0,700;    0,000
328,958;    6,933;   -0,427;    0,000
328,976;   10,777;    0,513;    0,000
328,994;    6,353;    0,413;    0,000
329,012;    9,373;   -2,633;    0,000
329,029;   11,260;   -2,717;    0,000
329,047;    8,767;    3,203;    0,000
329,065;    6,600;   -3,037;    0,000
329,083;    5,883;   -0,967;    0,000
329,101;    5,800;   -1,487;    0,000
329,119;    0,813;   -0,937;    0,000
329,136;    6,500;   -0,423;    0,000
329,154;    6,423;    0,063;    0,000
329,172;    6,307;   -2,163;    0,000
329,190;    2,827;   -3,307;    0,000
329,208;    8,670;    0,750;    0,000
329,226;    6,813;    3,280;    0,000
329,243;    4,977;   -2,573;    0,000
329,261;    5,580;    3,027;    0,000
329,279;    8,763;    2,233;    0,000
329,297;    9,583;    2,487;    0,000
329,315;   10,310;    1,253;    0,000
329,332;    4,840;   -1,267;    0,000
329,350;    2,823;   -1,920;    0,000
329,368;   11,693;    2,717;    0,000
329,386;    8,487;   -3,450;    0,000
329,404;    4,137;   -1,060;    0,000
329,421;    4,067;   -2,180;    0,000
329,439;    6,257;    4,890;    0,000
329,457;    7,650;   -0,593;    0,000
329,475;    1,667;    0,837;    0,000
329,493;    4,443;    0,587;    0,000
329,510;    3,810;    3,800;    0,000
329,528;    7,533;   -3,100;    0,000
329,546;    2,893;    0,190;    0,000
329,564;   10,750;    3,977;    0,000
329,582;    4,430;    0,143;    0,000
329,599;    5,497;    2,203;    0,000
329,617;    6,917;   -0,483;    0,000
329,635;   10,080;   -5,183;    0,000
329,653;    9,360;    1,623;    0,000
329,670;    4,760;   -1,623;    0,000
329,688;    6,363;    2,220;    0,000
329,706;    5,900;    0,983;    0,000
329,724;    4,133;    1,140;    0,000
329,741;   10,270;    1,337;    0,000
329,759;    7,300;   -3,750;    0,000
329,777;    9,223;   -0,287;    0,000
329,795;    1,630;    3,833;    0,000
329,812;    7,003;   -1,553;    0,000
329,830;    5,253;   -0,560;    0,000
329,848;    5,877;   -2,343;    0,000
329,866;    7,830;   -2,697;    0,000
329,883;    4,403;   -2,613;    0,000
329,901;    4,463;    0,080;    0,000
329,919;    7,403;   -1,493;    0,000
329,936;    0,833;   -3,530;    0,000
329,954;    8,623;   -3,113;    0,000
329,972;    0,247;   -2,297;    0,000
329,990;    4,013;   -2,010;    0,000
330,007;    3,410;    1,307;    0,000
330,025;   -1,080;    0,610;    0,000
330,043;    4,387;   -1,507;    0,000
330,060;    5,073;   -0,697;    0,000
330,078;    5,420;    0,517;    0,000
330,096;    5,137;    2,670;    0,000
330,114;    0,297;   -2,857;    0,000
330,131;    9,470;    3,180;    0,000
330,149;    0,390;   -2,560;    0,000
330,167;    7,367;   -0,123;    0,000
330,184;    0,203;    2,577;    0,000
330,202;    1,847;   -1,173;    0,000
330,220;    5,240;    0,293;    0,000
330,237;    8,230;   -3,387;    0,000
330,255;    0,997;   -2,150;    0,000
330,273;    6,833;   -0,957;    0,000
330,290;    0,797;   -3,383;    0,000
330,308;    5,870;    3,860;    0,000
330,326;    3,453;    1,777;    0,000
330,343;    6,550;    2,303;    0,000
330,361;    6,707;   -0,677;    0,000
330,379;    8,443;   -0,270;    0,000
330,396;    7,677;    1,840;    0,000
330,414;    3,303;   -1,137;    0,000
330,432;    1,823;    0,563;    0,000
330,449;    3,213;    0,587;    0,000
330,467;    1,950;   -0,360;    0,000
330,485;    4,820;   -7,607;    0,000
330,502;    4,067;    4,520;    0,000
330,520;    6,727;   -3,620;    0,000
330,538;   -0,703;   -0,743;    0,000
330,555;    2,253;   -1,523;    0,000
330,573;    1,443;   -2,037;    0,000
330,591;    7,267;   -2,197;    0,000
330,608;    5,303;   -1,923;    0,000
330,626;    9,017;    1,067;    0,000
330,643;    1,227;    1,910;    0,000
330,661;    1,370;    1,813;    0,000
330,679;   -5,803;   -6,230;    0,000
330,696;    0,237;    2,553;    0,000
330,714;   -0,557;   -1,340;    0,000
330,732;    4,363;   -2,597;    0,000
330,749;    5,967;    0,750;    0,000
330,767;    7,287;    3,437;    0,000
330,784;    2,777;   -0,537;    0,000
330,802;    3,260;    0,577;    0,000
330,820;    4,943;   -0,113;    0,000
330,837;    2,947;   -6,290;    0,000
330,855;    3,730;    0,637;    0,000
330,872;    5,500;   -1,853;    0,000
330,890;    8,290;    2,287;    0,000
330,908;    3,440;   -3,443;    0,000
